p0	p1	25_38_46_56	23_36_40_55_78	0.800077422452
p21	p32	8_9_14_59_63	15_59_65_82_84	0.838822628936
p21	p33	8_9_14_59_63	7_9_14_36_46_56_81	0.830723263662
p21	p34	8_9_14_59_63	11_41_42_55_65	0.78344854859
p21	p35	8_9_14_59_63	10_23_55_56_82	0.840193923764
p21	p36	8_9_14_59_63	9_33_64_65	0.803468904773
p21	p37	8_9_14_59_63	8_20_25_46_59_78_82	0.831591205388
p21	p38	8_9_14_59_63	20_23_33_46_48_56_78	0.868240222086
p21	p39	8_9_14_59_63	9_10_11_20_41_46_84	0.84840843587
p21	p40	8_9_14_59_63	7_33_40_65_66	0.780667403895
p21	p41	8_9_14_59_63	15_59_80	0.759891245978
p21	p42	8_9_14_59_63	6_7_11_15_38_48_55	0.822407553529
p21	p43	8_9_14_59_63	36_41_46_84	0.976527234381
p21	p44	8_9_14_59_63	6_10_19_24	0.812082259007
p21	p45	8_9_14_59_63	15_40_42_46_80_82_84	0.963568375676
p21	p46	8_9_14_59_63	40_56_84	0.904364853371
p21	p47	8_9_14_59_63	48_64_81	0.948144763474
p21	p48	8_9_14_59_63	7_33_40_55_81	0.848699217351
p21	p49	8_9_14_59_63	6_20_33_42_55_65_81	0.807186847123
p21	p50	8_9_14_59_63	8_25_33_63_66	0.748838806639
p21	p51	8_9_14_59_63	9_36_59	0.763445201036
p21	p52	8_9_14_59_63	11_23_36	0.836686949768
p21	p53	8_9_14_59_63	7_11_33_59_82	0.850454065605
p21	p54	8_9_14_59_63	6_15_33_64_78	0.857158044537
p21	p55	8_9_14_59_63	41_55_80	0.82355526891
p21	p56	8_9_14_59_63	7_14_15_20_36_55_59_63	0.755867805111
p21	p57	8_9_14_59_63	7_10_15_82_84	0.882935340351
p21	p58	8_9_14_59_63	38_64_80_84	0.947645056131
p21	p59	8_9_14_59_63	6_8_14_48_63_82	0.826360086682
p21	p60	8_9_14_59_63	14_55_64	0.797651172748
p21	p61	8_9_14_59_63	14_15_41_46_64	0.855176614576
p21	p62	8_9_14_59_63	15_19_37_63_64_65_80	0.789171178148
p21	p63	8_9_14_59_63	7_36_56_65_66_78_84	0.822009476778
p21	p64	8_9_14_59_63	9_20_41_46	0.828172131107
p21	p65	8_9_14_59_63	15_19	0.785774806124
p21	p66	8_9_14_59_63	8_55_84	0.823271110398
p21	p67	8_9_14_59_63	7_8_81	0.832174719334
p21	p68	8_9_14_59_63	14_15_25_84	0.832269452542
p21	p69	8_9_14_59_63	7_14_33_56_63	0.774792997504
p21	p70	8_9_14_59_63	8_10_25_40_81	0.824465556243
p21	p71	8_9_14_59_63	23_59	0.725350652066
p21	p72	8_9_14_59_63	6_11_20_24_66_82	0.836424006841
p21	p73	8_9_14_59_63	33_40_78	0.923481811345
p21	p74	8_9_14_59_63	38_42_55	0.807246694769
p21	p75	8_9_14_59_63	19_20_65	0.74630568917
p21	p76	8_9_14_59_63	7_15_19_40_78_82	0.880429240774
p21	p77	8_9_14_59_63	11_20_36_80	0.85092065993
p21	p78	8_9_14_59_63	19_23_37_41_46_63	0.809532411281
p21	p79	8_9_14_59_63	33_36_48_64_65_81_82	0.912959691645
p21	p80	8_9_14_59_63	7_10_11_41	0.834608250416
p21	p81	8_9_14_59_63	36_48	1.12500518712
p21	p82	8_9_14_59_63	6_7_24	0.820814104848
p21	p83	8_9_14_59_63	10_59_64_65_82	0.827088390064
p21	p84	8_9_14_59_63	9_11_20_46	0.818551205463
p21	p85	8_9_14_59_63	15_23_24_25_55_56	0.764707113812
p21	p86	8_9_14_59_63	14_40_46_82	0.937153054449
p21	p87	8_9_14_59_63	8_14_46_55	0.775814453636
p21	p88	8_9_14_59_63	6_14_40_41_63	0.790854379516
p21	p89	8_9_14_59_63	33_46_64	0.962527539976
p21	p90	8_9_14_59_63	11_24_46_66_81	0.830759416852
p21	p91	8_9_14_59_63	55_66_80_81	0.805867807852
p21	p92	8_9_14_59_63	9_11_15_20_48_78	0.823038886597
p21	p93	8_9_14_59_63	42_64_80_81	0.956790736882
p21	p94	8_9_14_59_63	11_33_38_40_59_81	0.841989272216
p21	p95	8_9_14_59_63	23_24_33_40_48_56_81_82	0.91701391717
p21	p96	8_9_14_59_63	48_80_82	1.05461290732
p21	p97	8_9_14_59_63	38_42_59_80_82	0.905527934898
p21	p98	8_9_14_59_63	23_41_46_59_64_82	0.887881822038
p21	p99	8_9_14_59_63	7_20_23_24_56_80	0.817170081002
p21	p100	8_9_14_59_63	11_15_41_55_56_66	0.775577390455
p21	p101	8_9_14_59_63	14_23_24_64_80_84	0.869061437415
p21	p102	8_9_14_59_63	6_11_23_37	0.83252254698
p21	p103	8_9_14_59_63	14_15_25_37_56_59	0.751264876392
p21	p104	8_9_14_59_63	9_11_37_55_59_65_82	0.799875473259
p21	p105	8_9_14_59_63	20_24_41_48_80_84	0.904430483003
p21	p106	8_9_14_59_63	8_11_14_65_66_82	0.803190164323
p21	p107	8_9_14_59_63	23_33_40_65	0.785736354382
p21	p108	8_9_14_59_63	7_9_56_63_65_80_84	0.805038004921
p21	p109	8_9_14_59_63	23_25_37_63_78	0.790332077058
p21	p110	8_9_14_59_63	7_9_24_56_64	0.818134385339
p21	p111	8_9_14_59_63	9_15_19_24_38_40	0.807863467292
p21	p112	8_9_14_59_63	9_23_38	0.810410043063
p21	p113	8_9_14_59_63	23_55_80	0.795667162044
p21	p114	8_9_14_59_63	25_46_56_81_82	0.913024878044
p21	p115	8_9_14_59_63	15_63_64_78_81_82	0.873665451591
p21	p116	8_9_14_59_63	9_20_63_66_81	0.776332063487
p21	p117	8_9_14_59_63	20_40_59	0.754931701029
p21	p118	8_9_14_59_63	24_40_41_81	0.904411073318
p21	p119	8_9_14_59_63	36_55_65_78	0.773833002748
p21	p120	8_9_14_59_63	9_10_36_81	0.836119628479
p21	p121	8_9_14_59_63	19_33_38_40_78	0.897753636188
p21	p122	8_9_14_59_63	10_14_55	0.772561705241
p21	p123	8_9_14_59_63	20_38_64	0.874603208813
p21	p124	8_9_14_59_63	6_7_33_36_40	0.861883578298
p21	p125	8_9_14_59_63	6_14_15_33_36_42_81	0.849895927959
p21	p126	8_9_14_59_63	8_11_19_55	0.784697570438
p21	p127	8_9_14_59_63	7_41_81	0.888032541987
p21	p128	8_9_14_59_63	15_19_23_40_64_66	0.814583230895
p21	p129	8_9_14_59_63	19_33_40_41_65	0.804896852718
p21	p130	8_9_14_59_63	9_11_15_65	0.777539007749
p21	p131	8_9_14_59_63	6_23_25_40	0.821534170062
p21	p132	8_9_14_59_63	7_23_55_59_78	0.785711963247
p21	p133	8_9_14_59_63	20_24_84	0.863074846737
p21	p134	8_9_14_59_63	14_19_24_82	0.860156242734
p21	p135	8_9_14_59_63	8_19_24_25_80_84	0.835964507784
p21	p136	8_9_14_59_63	7_24_84	0.866971846758
p21	p137	8_9_14_59_63	14_15_42_55_65	0.744870434668
p21	p138	8_9_14_59_63	8_37_38	0.819019672114
p21	p139	8_9_14_59_63	23_78_84	0.894720223963
p21	p140	8_9_14_59_63	11_48_55	0.811788473322
p21	p141	8_9_14_59_63	36_41_42_56_59_64_78	0.839851101318
p21	p142	8_9_14_59_63	20_25_37_38_42_66	0.80011085923
p21	p143	8_9_14_59_63	6_8_11_24_33_38_48	0.831045890906
p21	p144	8_9_14_59_63	6_15_37_41_55	0.807101303453
p21	p145	8_9_14_59_63	9_23_59_64	0.793641220542
p21	p146	8_9_14_59_63	19_20_46_82	0.916563638887
p21	p147	8_9_14_59_63	14_19_41_55_66	0.754168772912
p21	p148	8_9_14_59_63	11_20_36_37_41_42_84	0.890034323661
p21	p149	8_9_14_59_63	10_11_24_41_78	0.835474351696
p21	p150	8_9_14_59_63	8_11_14_15_23_48_55	0.790850752578
p21	p151	8_9_14_59_63	11_36_46_82	0.931787722916
p21	p152	8_9_14_59_63	8_10_14_15_41_66_80_82	0.830124702178
p21	p153	8_9_14_59_63	59_63_80_81	0.777023334559
p21	p154	8_9_14_59_63	14_23_24_46_78_82	0.878524554337
p21	p155	8_9_14_59_63	19_23_36	0.829490928253
p21	p156	8_9_14_59_63	25_41_48_59_64_81	0.846816984287
p22	p23	14_23_81	15_25_33_38_40_56_80	0.820280837988
p22	p24	14_23_81	8_24_33_64_78_84	0.95307776796
p22	p25	14_23_81	7_20_78	0.857566247643
p22	p26	14_23_81	15_19_20_25_33_41	0.772365599607
p22	p27	14_23_81	7_9_10_14_37_59	0.846791905536
p22	p28	14_23_81	6_23_24_40_78_81_84	0.849121349413
p22	p29	14_23_81	40_46_65	1.03726580232
p22	p30	14_23_81	11_15_33_42	0.822016460567
p22	p31	14_23_81	6_10_37_42_55_59_65	1.16844307042
p22	p32	14_23_81	15_59_65_82_84	0.923743496803
p22	p33	14_23_81	7_9_14_36_46_56_81	0.848758159694
p22	p34	14_23_81	11_41_42_55_65	1.16588709467
p22	p35	14_23_81	10_23_55_56_82	0.89968377896
p22	p36	14_23_81	9_33_64_65	1.11702027849
p22	p37	14_23_81	8_20_25_46_59_78_82	0.884715833624
p22	p38	14_23_81	20_23_33_46_48_56_78	0.857384151186
p22	p39	14_23_81	9_10_11_20_41_46_84	0.92149514832
p22	p40	14_23_81	7_33_40_65_66	1.14912622351
p22	p41	14_23_81	15_59_80	0.834561682404
p22	p42	14_23_81	6_7_11_15_38_48_55	0.898657518285
p22	p43	14_23_81	36_41_46_84	1.07801760792
p22	p44	14_23_81	6_10_19_24	0.789973129427
p22	p45	14_23_81	15_40_42_46_80_82_84	0.940151850414
p22	p46	14_23_81	40_56_84	1.14773759079
p22	p47	14_23_81	48_64_81	0.906352148611
p22	p48	14_23_81	7_33_40_55_81	0.877650080119
p22	p49	14_23_81	6_20_33_42_55_65_81	0.843688507925
p22	p50	14_23_81	8_25_33_63_66	0.837151972442
p22	p51	14_23_81	9_36_59	1.16073138619
p22	p52	14_23_81	11_23_36	0.781015597462
p22	p53	14_23_81	7_11_33_59_82	1.00286629591
p22	p54	14_23_81	6_15_33_64_78	0.923305457791
p22	p55	14_23_81	41_55_80	1.12398232276
p22	p56	14_23_81	7_14_15_20_36_55_59_63	0.795694534591
p22	p57	14_23_81	7_10_15_82_84	0.927118559408
p22	p58	14_23_81	38_64_80_84	1.11949889015
p22	p59	14_23_81	6_8_14_48_63_82	0.906778270759
p22	p60	14_23_81	14_55_64	0.858710075339
p22	p61	14_23_81	14_15_41_46_64	0.841582082881
p22	p62	14_23_81	15_19_37_63_64_65_80	0.864170294376
p22	p63	14_23_81	7_36_56_65_66_78_84	1.13690532051
p22	p64	14_23_81	9_20_41_46	0.850980735731
p22	p65	14_23_81	15_19	0.759095114981
p22	p66	14_23_81	8_55_84	1.19204438754
p22	p67	14_23_81	7_8_81	0.864678538548
p22	p68	14_23_81	14_15_25_84	0.793354261442
p22	p69	14_23_81	7_14_33_56_63	0.822606518238
p22	p70	14_23_81	8_10_25_40_81	0.832669014685
p22	p71	14_23_81	23_59	0.756653761183
p22	p72	14_23_81	6_11_20_24_66_82	0.861840034478
p22	p73	14_23_81	33_40_78	1.10193031512
p22	p74	14_23_81	38_42_55	1.12767708199
p22	p75	14_23_81	19_20_65	0.774597980323
p22	p76	14_23_81	7_15_19_40_78_82	0.881484757162
p22	p77	14_23_81	11_20_36_80	0.844702197464
p22	p78	14_23_81	19_23_37_41_46_63	0.81344234928
p22	p79	14_23_81	33_36_48_64_65_81_82	0.936357608238
p22	p80	14_23_81	7_10_11_41	1.21393794057
p22	p81	14_23_81	36_48	1.02443264199
p22	p82	14_23_81	6_7_24	0.813989658674
p22	p83	14_23_81	10_59_64_65_82	1.01698417199
p22	p84	14_23_81	9_11_20_46	0.857270660971
p22	p85	14_23_81	15_23_24_25_55_56	0.76606595063
p22	p86	14_23_81	14_40_46_82	0.889848884063
p22	p87	14_23_81	8_14_46_55	0.843504605421
p22	p88	14_23_81	6_14_40_41_63	0.825308808984
p22	p89	14_23_81	33_46_64	1.05409166138
p22	p90	14_23_81	11_24_46_66_81	0.844904776061
p22	p91	14_23_81	55_66_80_81	0.882972700045
p22	p92	14_23_81	9_11_15_20_48_78	0.852050976818
p22	p93	14_23_81	42_64_80_81	0.911676354005
p22	p94	14_23_81	11_33_38_40_59_81	0.883783785321
p22	p95	14_23_81	23_24_33_40_48_56_81_82	0.858037918442
p22	p96	14_23_81	48_80_82	0.991860267334
p22	p97	14_23_81	38_42_59_80_82	0.999942027146
p22	p98	14_23_81	23_41_46_59_64_82	0.931746885003
p22	p99	14_23_81	7_20_23_24_56_80	0.788694750003
p22	p100	14_23_81	11_15_41_55_56_66	0.853715554217
p22	p101	14_23_81	14_23_24_64_80_84	0.834775354394
p22	p102	14_23_81	6_11_23_37	0.809819222988
p22	p103	14_23_81	14_15_25_37_56_59	0.778470162163
p22	p104	14_23_81	9_11_37_55_59_65_82	1.01470012141
p22	p105	14_23_81	20_24_41_48_80_84	0.858844725229
p22	p106	14_23_81	8_11_14_65_66_82	0.898822256072
p22	p107	14_23_81	23_33_40_65	0.79811866906
p22	p108	14_23_81	7_9_56_63_65_80_84	1.16263885358
p22	p109	14_23_81	23_25_37_63_78	0.814056730518
p22	p110	14_23_81	7_9_24_56_64	0.896733168963
p22	p111	14_23_81	9_15_19_24_38_40	0.783679392291
p22	p112	14_23_81	9_23_38	0.784673517836
p22	p113	14_23_81	23_55_80	0.820670875554
p22	p114	14_23_81	25_46_56_81_82	0.874249230226
p22	p115	14_23_81	15_63_64_78_81_82	0.90230028886
p22	p116	14_23_81	9_20_63_66_81	0.832159137925
p22	p117	14_23_81	20_40_59	0.802722347288
p22	p118	14_23_81	24_40_41_81	0.820777344494
p22	p119	14_23_81	36_55_65_78	1.11708612939
p22	p120	14_23_81	9_10_36_81	0.871226375098
p22	p121	14_23_81	19_33_38_40_78	0.885176335549
p22	p122	14_23_81	10_14_55	0.801006136869
p22	p123	14_23_81	20_38_64	0.865619422047
p22	p124	14_23_81	6_7_33_36_40	1.14616038283
p22	p125	14_23_81	6_14_15_33_36_42_81	0.812468594502
p22	p126	14_23_81	8_11_19_55	0.843577851374
p22	p127	14_23_81	7_41_81	0.859610436037
p22	p128	14_23_81	15_19_23_40_64_66	0.809174594266
p22	p129	14_23_81	19_33_40_41_65	0.838358612509
p22	p130	14_23_81	9_11_15_65	0.835535045397
p22	p131	14_23_81	6_23_25_40	0.77420735393
p22	p132	14_23_81	7_23_55_59_78	0.883833586687
p22	p133	14_23_81	20_24_84	0.81092695491
p22	p134	14_23_81	14_19_24_82	0.822745944412
p22	p135	14_23_81	8_19_24_25_80_84	0.821844851393
p22	p136	14_23_81	7_24_84	0.86774392356
p22	p137	14_23_81	14_15_42_55_65	0.790043829277
p22	p138	14_23_81	8_37_38	1.12102497495
p22	p139	14_23_81	23_78_84	0.89917633752
p22	p140	14_23_81	11_48_55	1.07849626296
p22	p141	14_23_81	36_41_42_56_59_64_78	1.09643983255
p22	p142	14_23_81	20_25_37_38_42_66	0.797861442324
p22	p143	14_23_81	6_8_11_24_33_38_48	0.891906888769
p22	p144	14_23_81	6_15_37_41_55	0.837785989771
p22	p145	14_23_81	9_23_59_64	0.885140736883
p22	p146	14_23_81	19_20_46_82	0.861490822017
p22	p147	14_23_81	14_19_41_55_66	0.789678716344
p22	p148	14_23_81	11_20_36_37_41_42_84	0.894649405773
p22	p149	14_23_81	10_11_24_41_78	0.886036444441
p22	p150	14_23_81	8_11_14_15_23_48_55	0.80065365683
p22	p151	14_23_81	11_36_46_82	0.987244052879
p22	p152	14_23_81	8_10_14_15_41_66_80_82	0.873163367675
p22	p153	14_23_81	59_63_80_81	0.882876369818
p22	p154	14_23_81	14_23_24_46_78_82	0.848092712185
p22	p155	14_23_81	19_23_36	0.752048820679
p22	p156	14_23_81	25_41_48_59_64_81	0.871640606159
p23	p24	15_25_33_38_40_56_80	8_24_33_64_78_84	0.844872000086
p23	p25	15_25_33_38_40_56_80	7_20_78	0.860650861467
p23	p26	15_25_33_38_40_56_80	15_19_20_25_33_41	0.709630416425
p23	p27	15_25_33_38_40_56_80	7_9_10_14_37_59	0.832080982573
p23	p28	15_25_33_38_40_56_80	6_23_24_40_78_81_84	0.837898900412
p23	p29	15_25_33_38_40_56_80	40_46_65	0.764546617828
p23	p30	15_25_33_38_40_56_80	11_15_33_42	0.69788858621
p23	p31	15_25_33_38_40_56_80	6_10_37_42_55_59_65	0.81129196399
p23	p32	15_25_33_38_40_56_80	15_59_65_82_84	0.889800583088
p23	p33	15_25_33_38_40_56_80	7_9_14_36_46_56_81	0.850521927511
p23	p34	15_25_33_38_40_56_80	11_41_42_55_65	0.748135427757
p23	p35	15_25_33_38_40_56_80	10_23_55_56_82	0.909774607296
p23	p36	15_25_33_38_40_56_80	9_33_64_65	0.841924542984
p23	p37	15_25_33_38_40_56_80	8_20_25_46_59_78_82	0.879560511142
p23	p38	15_25_33_38_40_56_80	20_23_33_46_48_56_78	0.802156343469
p23	p39	15_25_33_38_40_56_80	9_10_11_20_41_46_84	0.857812895108
p23	p40	15_25_33_38_40_56_80	7_33_40_65_66	0.735598629934
p23	p41	15_25_33_38_40_56_80	15_59_80	0.758891549893
p23	p42	15_25_33_38_40_56_80	6_7_11_15_38_48_55	0.831024559138
p23	p43	15_25_33_38_40_56_80	36_41_46_84	0.783176914034
p23	p44	15_25_33_38_40_56_80	6_10_19_24	0.814482715891
p23	p45	15_25_33_38_40_56_80	15_40_42_46_80_82_84	0.810898445508
p23	p46	15_25_33_38_40_56_80	40_56_84	0.772840557138
p23	p47	15_25_33_38_40_56_80	48_64_81	0.951482576441
p23	p48	15_25_33_38_40_56_80	7_33_40_55_81	0.804067871457
p23	p49	15_25_33_38_40_56_80	6_20_33_42_55_65_81	0.800634587017
p23	p50	15_25_33_38_40_56_80	8_25_33_63_66	0.762379582383
p23	p51	15_25_33_38_40_56_80	9_36_59	0.82016843667
p23	p52	15_25_33_38_40_56_80	11_23_36	0.779812453156
p23	p53	15_25_33_38_40_56_80	7_11_33_59_82	0.907793820467
p23	p54	15_25_33_38_40_56_80	6_15_33_64_78	0.818977203466
p23	p55	15_25_33_38_40_56_80	41_55_80	0.742597010046
p23	p56	15_25_33_38_40_56_80	7_14_15_20_36_55_59_63	0.777452926712
p23	p57	15_25_33_38_40_56_80	7_10_15_82_84	0.918216104676
p23	p58	15_25_33_38_40_56_80	38_64_80_84	0.822828057618
p23	p59	15_25_33_38_40_56_80	6_8_14_48_63_82	0.921084701488
p23	p60	15_25_33_38_40_56_80	14_55_64	0.836007624471
p23	p61	15_25_33_38_40_56_80	14_15_41_46_64	0.772063587641
p23	p62	15_25_33_38_40_56_80	15_19_37_63_64_65_80	0.792034273222
p23	p63	15_25_33_38_40_56_80	7_36_56_65_66_78_84	0.870546288539
p23	p64	15_25_33_38_40_56_80	9_20_41_46	0.778955729053
p23	p65	15_25_33_38_40_56_80	15_19	0.736923722095
p23	p66	15_25_33_38_40_56_80	8_55_84	0.954509418887
p23	p67	15_25_33_38_40_56_80	7_8_81	0.984297491628
p23	p68	15_25_33_38_40_56_80	14_15_25_84	0.766355158457
p23	p69	15_25_33_38_40_56_80	7_14_33_56_63	0.750516520153
p23	p70	15_25_33_38_40_56_80	8_10_25_40_81	0.820940848965
p23	p71	15_25_33_38_40_56_80	23_59	0.798532717634
p23	p72	15_25_33_38_40_56_80	6_11_20_24_66_82	0.879429972593
p23	p73	15_25_33_38_40_56_80	33_40_78	0.726169153961
p23	p74	15_25_33_38_40_56_80	38_42_55	0.691053248108
p23	p75	15_25_33_38_40_56_80	19_20_65	0.778582542365
p23	p76	15_25_33_38_40_56_80	7_15_19_40_78_82	0.836325229027
p23	p77	15_25_33_38_40_56_80	11_20_36_80	0.771532770119
p23	p78	15_25_33_38_40_56_80	19_23_37_41_46_63	0.749235931701
p23	p79	15_25_33_38_40_56_80	33_36_48_64_65_81_82	0.886443638855
p23	p80	15_25_33_38_40_56_80	7_10_11_41	0.844077911901
p23	p81	15_25_33_38_40_56_80	36_48	0.789554969571
p23	p82	15_25_33_38_40_56_80	6_7_24	0.847216288385
p23	p83	15_25_33_38_40_56_80	10_59_64_65_82	0.964017697809
p23	p84	15_25_33_38_40_56_80	9_11_20_46	0.899438415143
p23	p85	15_25_33_38_40_56_80	15_23_24_25_55_56	0.751748432664
p23	p86	15_25_33_38_40_56_80	14_40_46_82	0.836662685039
p23	p87	15_25_33_38_40_56_80	8_14_46_55	0.84866769275
p23	p88	15_25_33_38_40_56_80	6_14_40_41_63	0.720211407933
p23	p89	15_25_33_38_40_56_80	33_46_64	0.831332365466
p23	p90	15_25_33_38_40_56_80	11_24_46_66_81	0.886386115871
p23	p91	15_25_33_38_40_56_80	55_66_80_81	0.874816974522
p23	p92	15_25_33_38_40_56_80	9_11_15_20_48_78	0.848842883684
p23	p93	15_25_33_38_40_56_80	42_64_80_81	0.833401235202
p23	p94	15_25_33_38_40_56_80	11_33_38_40_59_81	0.76648053959
p23	p95	15_25_33_38_40_56_80	23_24_33_40_48_56_81_82	0.821082803023
p23	p96	15_25_33_38_40_56_80	48_80_82	0.932764437593
p23	p97	15_25_33_38_40_56_80	38_42_59_80_82	0.803375306484
p23	p98	15_25_33_38_40_56_80	23_41_46_59_64_82	0.874802891143
p23	p99	15_25_33_38_40_56_80	7_20_23_24_56_80	0.772443665916
p23	p100	15_25_33_38_40_56_80	11_15_41_55_56_66	0.76571858431
p23	p101	15_25_33_38_40_56_80	14_23_24_64_80_84	0.806292357881
p23	p102	15_25_33_38_40_56_80	6_11_23_37	0.828197559008
p23	p103	15_25_33_38_40_56_80	14_15_25_37_56_59	0.733571222859
p23	p104	15_25_33_38_40_56_80	9_11_37_55_59_65_82	0.932877691131
p23	p105	15_25_33_38_40_56_80	20_24_41_48_80_84	0.778407329304
p23	p106	15_25_33_38_40_56_80	8_11_14_65_66_82	0.906938024874
p23	p107	15_25_33_38_40_56_80	23_33_40_65	0.699247087065
p23	p108	15_25_33_38_40_56_80	7_9_56_63_65_80_84	0.883859995939
p23	p109	15_25_33_38_40_56_80	23_25_37_63_78	0.785129755508
p23	p110	15_25_33_38_40_56_80	7_9_24_56_64	0.864059027913
p23	p111	15_25_33_38_40_56_80	9_15_19_24_38_40	0.718380995458
p23	p112	15_25_33_38_40_56_80	9_23_38	0.749387284222
p23	p113	15_25_33_38_40_56_80	23_55_80	0.797275811661
p23	p114	15_25_33_38_40_56_80	25_46_56_81_82	0.893567288508
p23	p115	15_25_33_38_40_56_80	15_63_64_78_81_82	0.905233964379
p23	p116	15_25_33_38_40_56_80	9_20_63_66_81	0.8776807853
p23	p117	15_25_33_38_40_56_80	20_40_59	0.72878329729
p23	p118	15_25_33_38_40_56_80	24_40_41_81	0.755609033415
p23	p119	15_25_33_38_40_56_80	36_55_65_78	0.848359036209
p23	p120	15_25_33_38_40_56_80	9_10_36_81	0.906795553431
p23	p121	15_25_33_38_40_56_80	19_33_38_40_78	0.714450980856
p23	p122	15_25_33_38_40_56_80	10_14_55	0.819209729529
p23	p123	15_25_33_38_40_56_80	20_38_64	0.782448584486
p23	p124	15_25_33_38_40_56_80	6_7_33_36_40	0.715548216824
p23	p125	15_25_33_38_40_56_80	6_14_15_33_36_42_81	0.753827484796
p23	p126	15_25_33_38_40_56_80	8_11_19_55	0.886361101368
p23	p127	15_25_33_38_40_56_80	7_41_81	0.842653995679
p23	p128	15_25_33_38_40_56_80	15_19_23_40_64_66	0.769969946392
p23	p129	15_25_33_38_40_56_80	19_33_40_41_65	0.6825501084
p23	p130	15_25_33_38_40_56_80	9_11_15_65	0.842958219083
p23	p131	15_25_33_38_40_56_80	6_23_25_40	0.737497092225
p23	p132	15_25_33_38_40_56_80	7_23_55_59_78	0.882868751236
p23	p133	15_25_33_38_40_56_80	20_24_84	0.80054166414
p23	p134	15_25_33_38_40_56_80	14_19_24_82	0.823704946274
p23	p135	15_25_33_38_40_56_80	8_19_24_25_80_84	0.791781939105
p23	p136	15_25_33_38_40_56_80	7_24_84	0.853557509312
p23	p137	15_25_33_38_40_56_80	14_15_42_55_65	0.741531262312
p23	p138	15_25_33_38_40_56_80	8_37_38	0.712091452515
p23	p139	15_25_33_38_40_56_80	23_78_84	0.878030501832
p23	p140	15_25_33_38_40_56_80	11_48_55	1.01387544037
p23	p141	15_25_33_38_40_56_80	36_41_42_56_59_64_78	0.772061472279
p23	p142	15_25_33_38_40_56_80	20_25_37_38_42_66	0.70537058866
p23	p143	15_25_33_38_40_56_80	6_8_11_24_33_38_48	0.782010455755
p23	p144	15_25_33_38_40_56_80	6_15_37_41_55	0.743009771123
p23	p145	15_25_33_38_40_56_80	9_23_59_64	0.886661408448
p23	p146	15_25_33_38_40_56_80	19_20_46_82	0.877370938976
p23	p147	15_25_33_38_40_56_80	14_19_41_55_66	0.750382606877
p23	p148	15_25_33_38_40_56_80	11_20_36_37_41_42_84	0.740295775654
p23	p149	15_25_33_38_40_56_80	10_11_24_41_78	0.809035107228
p23	p150	15_25_33_38_40_56_80	8_11_14_15_23_48_55	0.813075947655
p23	p151	15_25_33_38_40_56_80	11_36_46_82	0.946257299013
p23	p152	15_25_33_38_40_56_80	8_10_14_15_41_66_80_82	0.817670622897
p23	p153	15_25_33_38_40_56_80	59_63_80_81	0.869670006774
p23	p154	15_25_33_38_40_56_80	14_23_24_46_78_82	0.851374287717
p23	p155	15_25_33_38_40_56_80	19_23_36	0.738697035166
p23	p156	15_25_33_38_40_56_80	25_41_48_59_64_81	0.83350179195
p24	p25	8_24_33_64_78_84	7_20_78	0.85580439447
p24	p26	8_24_33_64_78_84	15_19_20_25_33_41	0.826904933246
p24	p27	8_24_33_64_78_84	7_9_10_14_37_59	0.881963550851
p24	p28	8_24_33_64_78_84	6_23_24_40_78_81_84	0.88894337046
p24	p29	8_24_33_64_78_84	40_46_65	0.907898331552
p24	p30	8_24_33_64_78_84	11_15_33_42	0.838784892027
p24	p31	8_24_33_64_78_84	6_10_37_42_55_59_65	0.874308490244
p24	p32	8_24_33_64_78_84	15_59_65_82_84	0.927419219587
p24	p33	8_24_33_64_78_84	7_9_14_36_46_56_81	0.937605976419
p24	p34	8_24_33_64_78_84	11_41_42_55_65	0.853804749071
p24	p35	8_24_33_64_78_84	10_23_55_56_82	0.943285861406
p24	p36	8_24_33_64_78_84	9_33_64_65	0.863889679317
p24	p37	8_24_33_64_78_84	8_20_25_46_59_78_82	0.907197404945
p24	p38	8_24_33_64_78_84	20_23_33_46_48_56_78	0.885600617522
p24	p39	8_24_33_64_78_84	9_10_11_20_41_46_84	0.890307371173
p24	p40	8_24_33_64_78_84	7_33_40_65_66	0.863223978278
p24	p41	8_24_33_64_78_84	15_59_80	0.87627943128
p24	p42	8_24_33_64_78_84	6_7_11_15_38_48_55	0.88691284926
p24	p43	8_24_33_64_78_84	36_41_46_84	0.897342702606
p24	p44	8_24_33_64_78_84	6_10_19_24	0.871694332322
p24	p45	8_24_33_64_78_84	15_40_42_46_80_82_84	0.92745747002
p24	p46	8_24_33_64_78_84	40_56_84	0.87796940695
p24	p47	8_24_33_64_78_84	48_64_81	0.943590865901
p24	p48	8_24_33_64_78_84	7_33_40_55_81	0.914853430973
p24	p49	8_24_33_64_78_84	6_20_33_42_55_65_81	0.901379556381
p24	p50	8_24_33_64_78_84	8_25_33_63_66	0.84467707895
p24	p51	8_24_33_64_78_84	9_36_59	0.878108481375
p24	p52	8_24_33_64_78_84	11_23_36	0.86002849877
p24	p53	8_24_33_64_78_84	7_11_33_59_82	0.929019292036
p24	p54	8_24_33_64_78_84	6_15_33_64_78	0.851862909915
p24	p55	8_24_33_64_78_84	41_55_80	0.866093946276
p24	p56	8_24_33_64_78_84	7_14_15_20_36_55_59_63	0.864851248561
p24	p57	8_24_33_64_78_84	7_10_15_82_84	0.931073575649
